year,tmID,playoff,GP,GS,minutes,points,oRebounds,dRebounds,assists,round,tmIDWinner,tmIDLoser,W,L,post_W,post_L,award,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,GS,minutes,points,oRebounds,dRebounds,assists
10,LAS,Y,28,6,339,151,17,24,24,FR,LAS,SEA,2,1,3,3,,973,2264,435,550,152,512,365,883,1248,587,583,217,568,166,2533,903,2262,479,623,213,636,320,730,1050,516,622,300,463,115,2498,33,33,1043,338,51,106,71
10,LAS,Y,28,6,339,151,17,24,24,FR,LAS,SEA,2,1,3,3,,973,2264,435,550,152,512,365,883,1248,587,583,217,568,166,2533,903,2262,479,623,213,636,320,730,1050,516,622,300,463,115,2498,34,9,929,284,33,89,118
10,LAS,Y,28,6,339,151,17,24,24,FR,LAS,SEA,2,1,3,3,,973,2264,435,550,152,512,365,883,1248,587,583,217,568,166,2533,903,2262,479,623,213,636,320,730,1050,516,622,300,463,115,2498,34,34,1182,441,46,153,78
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,1,0,2,0,0,0,0
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,2,2,18,6,1,4,0
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,9,0,19,12,0,4,1
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,15,3,158,27,10,20,4
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,17,0,69,19,3,2,11
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,23,4,154,50,4,13,4
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,27,14,722,238,26,42,48
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,30,978,427,86,161,28
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,31,1023,380,40,97,77
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,12,680,156,49,100,21
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,689,277,34,71,20
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,835,351,19,45,58
1,NYL,Y,23,4,154,50,4,13,4,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,32,1078,205,16,93,205
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,1,0,2,0,0,0,0
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,2,2,18,6,1,4,0
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,9,0,19,12,0,4,1
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,15,3,158,27,10,20,4
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,17,0,69,19,3,2,11
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,23,4,154,50,4,13,4
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,27,14,722,238,26,42,48
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,30,978,427,86,161,28
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,31,1023,380,40,97,77
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,12,680,156,49,100,21
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,689,277,34,71,20
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,835,351,19,45,58
1,NYL,Y,23,4,154,50,4,13,4,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,32,1078,205,16,93,205
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,12,0,66,20,3,13,3
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,18,0,183,49,9,14,12
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,25,0,187,40,8,16,6
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,31,1,421,110,20,52,18
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,31,31,882,338,34,71,96
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,0,469,202,36,49,33
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,0,488,101,9,23,65
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,32,803,215,14,41,127
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,32,940,394,45,134,98
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,32,983,378,55,139,68
1,LAS,Y,32,32,803,215,14,41,127,FR,LAS,PHO,2,0,2,2,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,32,32,1028,570,75,231,60
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,47,17,1,4,3
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,67,20,5,4,7
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,24,7,223,71,13,22,12
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,0,350,64,3,9,63
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,24,828,313,22,108,87
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,29,29,925,340,19,66,114
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,30,0,395,126,34,45,14
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,31,31,1033,606,88,210,73
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,13,739,297,80,103,29
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,27,938,330,71,98,68
2,LAS,Y,32,29,930,257,14,86,126,CF,LAS,SAC,2,1,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,29,930,257,14,86,126
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,47,17,1,4,3
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,67,20,5,4,7
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,24,7,223,71,13,22,12
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,0,350,64,3,9,63
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,24,828,313,22,108,87
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,29,29,925,340,19,66,114
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,30,0,395,126,34,45,14
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,31,31,1033,606,88,210,73
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,13,739,297,80,103,29
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,27,938,330,71,98,68
2,LAS,Y,32,29,930,257,14,86,126,F,LAS,CHA,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,29,930,257,14,86,126
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,47,17,1,4,3
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,13,0,67,20,5,4,7
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,24,7,223,71,13,22,12
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,0,350,64,3,9,63
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,24,828,313,22,108,87
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,29,29,925,340,19,66,114
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,30,0,395,126,34,45,14
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,31,31,1033,606,88,210,73
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,13,739,297,80,103,29
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,27,938,330,71,98,68
2,LAS,Y,32,29,930,257,14,86,126,FR,LAS,HOU,2,0,6,1,,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,32,29,930,257,14,86,126
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,1,0,2,0,0,0,0
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,2,2,18,6,1,4,0
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,9,0,19,12,0,4,1
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,15,3,158,27,10,20,4
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,17,0,69,19,3,2,11
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,23,4,154,50,4,13,4
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,27,14,722,238,26,42,48
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,30,978,427,86,161,28
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,31,1023,380,40,97,77
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,12,680,156,49,100,21
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,689,277,34,71,20
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,835,351,19,45,58
1,NYL,Y,9,0,19,12,0,4,1,CF,NYL,CLE,2,1,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,32,1078,205,16,93,205
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,1,0,2,0,0,0,0
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,2,2,18,6,1,4,0
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,9,0,19,12,0,4,1
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,15,3,158,27,10,20,4
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,17,0,69,19,3,2,11
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,23,4,154,50,4,13,4
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,27,14,722,238,26,42,48
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,30,978,427,86,161,28
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,31,31,1023,380,40,97,77
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,12,680,156,49,100,21
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,689,277,34,71,20
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,16,835,351,19,45,58
1,NYL,Y,9,0,19,12,0,4,1,FR,NYL,WAS,2,0,4,3,,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,32,32,1078,205,16,93,205
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,0,82,15,5,11,5
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,2,70,20,5,9,1
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,14,0,68,4,3,9,3
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,15,0,66,21,3,6,4
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,27,1,187,87,10,18,14
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,954,396,12,95,83
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,956,344,99,235,27
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,938,296,43,63,129
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,1097,548,65,128,119
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,0,522,127,29,53,23
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,1,271,56,34,37,10
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,2,694,312,12,45,63
4,DET,Y,32,32,956,344,99,235,27,CF,DET,CON,2,0,6,2,Rookie of the Year,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,34,995,327,59,142,64
